CUST_NUM,MTH,AMT_KM
2800,202309,10.00000
2801,202309,10.00000
2802,202309,5.00000
2803,202309,3.00000
2803,202309,5.00000
2804,202309,5.00000
2804,202309,10.00000
2805,202309,10.00000
2807,202309,10.00000
2808,202309,20.00000
2810,202309,20.00000
2811,202309,5.00000
2813,202309,20.00000
19796,202309,5.00000
2815,202309,10.00000
2816,202309,2.00000
2816,202309,10.00000
2817,202309,2.00000
2817,202309,10.00000
2819,202309,5.00000
2820,202309,5.00000
2821,202309,10.00000
2824,202309,2.00000
2824,202309,5.00000
19804,202309,5.00000
2825,202309,4.00000
2825,202309,5.00000
2826,202309,3.00000
2826,202309,5.00000
2828,202309,2.00000
2828,202309,3.00000
2830,202309,2.00000
2830,202309,6.00000
2830,202309,10.00000
2831,202309,3.00000
2831,202309,4.00000
19810,202309,3.00000
2832,202309,2.00000
2832,202309,4.00000
2832,202309,5.00000
2833,202309,2.00000
2833,202309,3.00000
2833,202309,4.00000
2833,202309,5.00000
2833,202309,10.00000
19813,202309,2.00000
2835,202309,2.00000
2835,202309,3.00000
2835,202309,4.00000
2836,202309,3.00000
2836,202309,5.00000
2836,202309,6.00000
2836,202309,10.00000
2837,202309,5.00000
2837,202309,10.00000
2838,202309,5.00000
2838,202309,9.00000
2838,202309,10.00000
2838,202309,12.50000
2839,202309,10.00000
2840,202309,3.00000
2840,202309,3.60000
19815,202309,4.00000
19815,202309,5.00000
2842,202309,3.00000
2843,202309,3.00000
2843,202309,4.00000
2843,202309,4.10000
2843,202309,5.00000
2844,202309,4.00000
2845,202309,2.00000
2846,202309,10.00000
2847,202309,2.00000
2849,202309,10.00000
19825,202309,5.00000
2850,202309,2.00000
2850,202309,3.00000
2850,202309,7.00000
2851,202309,5.00000
2853,202309,5.00000
2854,202309,5.00000
2854,202309,10.00000
19829,202309,2.00000
19829,202309,5.00000
2856,202309,20.00000
19832,202309,3.00000
19833,202309,5.00000
2859,202309,3.50000
2859,202309,4.00000
2859,202309,5.00000
2862,202309,3.00000
2863,202309,3.00000
2863,202309,5.00000
2864,202309,10.00000
2864,202309,20.00000
2864,202309,30.00000
2866,202309,5.00000
2867,202309,5.00000
2867,202309,10.00000
2868,202309,5.00000
2868,202309,10.00000
2869,202309,2.00000
2870,202309,10.00000
2871,202309,2.00000
2871,202309,3.00000
2871,202309,5.00000
2872,202309,5.00000
2873,202309,10.00000
2874,202309,2.00000
2874,202309,4.00000
2874,202309,5.00000
2875,202309,10.00000
2876,202309,10.00000
19840,202309,2.00000
2878,202309,2.00000
19841,202309,2.00000
2880,202309,10.00000
2881,202309,5.00000
2882,202309,2.00000
2882,202309,3.00000
2882,202309,5.00000
2884,202309,3.00000
2884,202309,4.00000
2884,202309,5.00000
2884,202309,10.00000
2888,202309,5.00000
2888,202309,10.00000
2889,202309,3.00000
2889,202309,5.00000
19845,202309,5.00000
2891,202309,2.00000
2891,202309,5.00000
19847,202309,2.00000
19847,202309,3.00000
19847,202309,5.00000
2893,202309,30.00000
19848,202309,2.00000
19848,202309,3.00000
2894,202309,5.00000
2895,202309,2.00000
2895,202309,2.50000
2895,202309,3.00000
2896,202309,10.00000
2897,202309,10.00000
2898,202309,5.00000
19851,202309,2.00000
19851,202309,3.00000
2900,202309,10.00000
2901,202309,10.00000
2902,202309,3.00000
2903,202309,5.00000
2904,202309,2.00000
2904,202309,4.00000
2905,202309,5.00000
2906,202309,2.00000
2906,202309,10.00000
2908,202309,2.00000
19854,202309,5.00000
2909,202309,3.00000
2909,202309,4.00000
2909,202309,5.00000
2912,202309,5.00000
2912,202309,10.00000
2914,202309,20.00000
2915,202309,10.00000
2916,202309,2.00000
2916,202309,15.00000
2917,202309,15.00000
2919,202309,5.00000
2920,202309,2.00000
2920,202309,3.00000
2920,202309,5.00000
19862,202309,3.00000
19862,202309,5.00000
2922,202309,20.00000
2923,202309,13.00000
2925,202309,10.00000
2927,202309,5.00000
2930,202309,2.00000
2933,202309,3.00000
2933,202309,5.00000
2934,202309,4.00000
2936,202309,5.00000
2936,202309,10.00000
2939,202309,2.00000
2939,202309,3.00000
2939,202309,5.00000
2941,202309,2.00000
2941,202309,3.00000
2942,202309,5.00000
19866,202309,3.00000
2943,202309,2.00000
2943,202309,3.00000
2943,202309,5.00000
2944,202309,5.00000
2946,202309,5.00000
2948,202309,10.00000
2949,202309,15.00000
19873,202309,3.00000
19873,202309,4.00000
2951,202309,2.00000
2951,202309,3.00000
2952,202309,10.00000
2953,202309,2.00000
2953,202309,3.00000
2955,202309,3.00000
2956,202309,3.00000
2957,202309,2.00000
2957,202309,5.00000
19877,202309,5.00000
2959,202309,2.00000
2959,202309,14.00000
2960,202309,10.00000
2962,202309,5.00000
2962,202309,10.00000
2963,202309,2.00000
2963,202309,5.00000
2963,202309,10.00000
2964,202309,4.00000
2965,202309,5.00000
2966,202309,3.00000
2967,202309,5.00000
2968,202309,2.00000
2969,202309,5.00000
19880,202309,5.00000
19881,202309,6.00000
2971,202309,20.00000
2974,202309,2.00000
2974,202309,3.00000
2974,202309,4.00000
2974,202309,5.00000
2975,202309,3.00000
2975,202309,5.00000
2975,202309,20.00000
19884,202309,5.00000
2976,202309,15.00000
2977,202309,2.00000
2977,202309,3.00000
2978,202309,10.00000
2981,202309,13.00000
2982,202309,4.00000
2982,202309,5.00000
2984,202309,2.00000
2985,202309,5.00000
2985,202309,10.00000
2986,202309,10.00000
2988,202309,10.00000
2989,202309,5.00000
2989,202309,13.30000
2990,202309,3.00000
2990,202309,5.00000
2991,202309,2.00000
2991,202309,3.00000
2991,202309,4.00000
2991,202309,5.00000
2992,202309,5.00000
2993,202309,20.00000
2994,202309,20.00000
2995,202309,10.00000
2996,202309,10.00000
2998,202309,5.00000
2999,202309,3.00000
2999,202309,4.00000
2999,202309,5.00000
3000,202309,2.00000
3000,202309,5.00000
3000,202309,10.00000
3001,202309,3.00000
3001,202309,5.00000
3005,202309,10.00000
19896,202309,2.00000
3007,202309,7.00000
3009,202309,10.00000
3010,202309,2.00000
3010,202309,4.00000
3010,202309,5.00000
3011,202309,15.00000
3012,202309,2.00000
3012,202309,5.00000
3013,202309,4.00000
3014,202309,2.00000
3014,202309,2.50000
3014,202309,3.00000
3014,202309,4.00000
3014,202309,4.50000
3014,202309,5.00000
3014,202309,6.00000
3016,202309,2.00000
3019,202309,20.00000
3020,202309,10.00000
3020,202309,11.00000
3020,202309,15.00000
3021,202309,2.00000
3021,202309,3.00000
3021,202309,5.00000
3023,202309,2.00000
3023,202309,3.00000
3023,202309,4.00000
3023,202309,5.00000
3024,202309,2.00000
3024,202309,3.00000
3024,202309,5.00000
3025,202309,3.00000
3025,202309,5.00000
3026,202309,2.70000
3026,202309,3.60000
3026,202309,3.80000
3026,202309,5.00000
3026,202309,10.00000
3026,202309,12.60000
3027,202309,2.00000
19911,202309,5.00000
3029,202309,2.00000
3029,202309,3.00000
3029,202309,5.00000
3029,202309,10.00000
3030,202309,2.50000
3030,202309,3.00000
3030,202309,3.50000
3030,202309,4.00000
3030,202309,4.10000
3030,202309,4.30000
3030,202309,4.70000
3030,202309,5.00000
3030,202309,5.10000
3030,202309,5.70000
3030,202309,7.10000
3031,202309,10.00000
3032,202309,5.00000
3033,202309,2.00000
3034,202309,2.00000
3034,202309,3.00000
3034,202309,5.00000
3036,202309,10.00000
3038,202309,20.00000
3039,202309,6.00000
3040,202309,3.00000
3040,202309,5.00000
3041,202309,5.00000
3042,202309,3.00000
3042,202309,4.00000
3042,202309,5.00000
3042,202309,20.00000
3043,202309,2.00000
3043,202309,3.00000
3045,202309,2.00000
3045,202309,3.00000
3045,202309,6.00000
3045,202309,8.00000
3045,202309,9.00000
3045,202309,10.00000
3045,202309,12.00000
3045,202309,20.00000
3046,202309,10.00000
3046,202309,20.00000
3047,202309,5.00000
3047,202309,10.00000
3048,202309,2.00000
19917,202309,2.00000
19919,202309,5.00000
3051,202309,2.00000
3051,202309,3.00000
3051,202309,5.00000
3051,202309,10.00000
3051,202309,30.00000
3052,202309,10.00000
3052,202309,18.00000
3053,202309,5.00000
3055,202309,2.00000
3055,202309,5.00000
3057,202309,5.00000
3058,202309,15.00000
3059,202309,10.00000
3060,202309,10.00000
3061,202309,5.00000
3063,202309,10.00000
19922,202309,5.00000
3064,202309,10.00000
3065,202309,5.00000
3066,202309,3.00000
3066,202309,5.00000
3066,202309,10.00000
3067,202309,2.80000
3067,202309,3.00000
3067,202309,5.00000
3067,202309,6.00000
3067,202309,7.00000
19923,202309,2.00000
3069,202309,3.00000
3071,202309,5.00000
3072,202309,2.00000
3072,202309,3.00000
3072,202309,5.00000
19925,202309,4.00000
3074,202309,10.00000
3075,202309,5.00000
3076,202309,2.00000
3076,202309,3.00000
3076,202309,5.00000
3076,202309,10.00000
3077,202309,5.00000
19929,202309,2.00000
3078,202309,4.90000
3078,202309,5.00000
3078,202309,5.70000
3080,202309,2.00000
3080,202309,3.00000
3080,202309,4.00000
3080,202309,5.00000
3081,202309,10.00000
3082,202309,5.00000
3083,202309,2.00000
3083,202309,3.00000
3084,202309,5.00000
3085,202309,2.00000
3085,202309,5.00000
3085,202309,10.00000
3087,202309,20.00000
3088,202309,10.00000
3089,202309,5.00000
19932,202309,2.00000
3091,202309,5.00000
3092,202309,3.00000
3093,202309,5.00000
3093,202309,10.00000
19933,202309,2.00000
19935,202309,2.00000
19936,202309,2.00000
19936,202309,4.00000
3098,202309,3.00000
3098,202309,5.00000
3099,202309,2.00000
3099,202309,5.00000
3101,202309,3.00000
3101,202309,5.00000
3102,202309,5.00000
3103,202309,5.00000
19939,202309,4.00000
3105,202309,20.00000
3105,202309,50.00000
3106,202309,2.00000
3106,202309,3.00000
3107,202309,3.00000
3107,202309,5.00000
3108,202309,2.00000
3108,202309,3.00000
3108,202309,3.50000
3108,202309,4.30000
3110,202309,10.00000
3111,202309,5.00000
3112,202309,10.00000
3113,202309,2.00000
3114,202309,15.00000
3115,202309,4.00000
3115,202309,5.00000
3115,202309,6.00000
3115,202309,10.00000
3116,202309,3.00000
3116,202309,5.00000
3117,202309,3.50000
3117,202309,4.00000
3117,202309,5.00000
3118,202309,5.00000
3118,202309,10.00000
3119,202309,2.00000
3119,202309,4.00000
3119,202309,4.70000
3120,202309,2.00000
3120,202309,3.00000
3121,202309,2.00000
3122,202309,5.00000
3123,202309,20.00000
3124,202309,20.00000
3124,202309,25.00000
3125,202309,3.00000
3125,202309,5.00000
3126,202309,10.00000
3127,202309,3.00000
3127,202309,3.50000
3127,202309,4.00000
3127,202309,5.00000
3130,202309,3.00000
3130,202309,4.00000
3131,202309,5.00000
3132,202309,3.00000
3132,202309,4.00000
3132,202309,5.00000
3133,202309,5.00000
3133,202309,10.00000
3134,202309,2.00000
3134,202309,3.00000
3134,202309,5.00000
3136,202309,10.00000
3137,202309,20.00000
3137,202309,30.00000
3138,202309,2.00000
3138,202309,3.00000
3138,202309,5.00000
3139,202309,2.50000
3139,202309,3.00000
3141,202309,5.00000
3141,202309,10.00000
3142,202309,3.00000
3143,202309,10.00000
19959,202309,5.00000
3144,202309,10.00000
3145,202309,5.00000
3146,202309,3.00000
3146,202309,4.00000
3146,202309,5.00000
3147,202309,2.00000
3147,202309,3.00000
3147,202309,5.00000
19961,202309,3.00000
3149,202309,10.00000
3150,202309,10.00000
3152,202309,5.00000
3152,202309,10.00000
3154,202309,10.00000
3154,202309,18.00000
3154,202309,20.00000
19964,202309,3.00000
3158,202309,3.00000
3159,202309,20.00000
3160,202309,3.00000
3160,202309,4.00000
3160,202309,5.00000
3160,202309,5.70000
19970,202309,5.00000
3163,202309,15.00000
3164,202309,2.00000
3164,202309,3.00000
3166,202309,20.00000
19971,202309,3.00000
3167,202309,2.90000
3167,202309,5.00000
3168,202309,2.00000
3169,202309,20.00000
19972,202309,3.00000
3170,202309,2.00000
3170,202309,3.00000
3170,202309,5.00000
3171,202309,10.00000
3171,202309,15.00000
3173,202309,5.00000
3174,202309,10.00000
3175,202309,3.00000
3175,202309,5.00000
3176,202309,10.00000
3178,202309,2.00000
3178,202309,3.00000
3178,202309,5.00000
3179,202309,5.00000
3179,202309,10.00000
3180,202309,10.00000
19980,202309,3.00000
19981,202309,5.00000
3183,202309,20.00000
3187,202309,10.00000
19985,202309,5.00000
3189,202309,2.00000
3191,202309,2.00000
3191,202309,3.00000
3192,202309,4.00000
3192,202309,5.00000
3193,202309,5.00000
3194,202309,4.00000
3194,202309,10.00000
3194,202309,14.00000
3194,202309,20.00000
3195,202309,2.00000
3195,202309,5.00000
3196,202309,4.00000
3197,202309,2.00000
3197,202309,3.00000
3198,202309,5.00000
3198,202309,10.00000
3199,202309,5.00000
3200,202309,5.00000
19988,202309,3.00000
3201,202309,10.00000
3201,202309,15.00000
3203,202309,10.00000
3204,202309,2.00000
19989,202309,2.00000
3205,202309,3.60000
3205,202309,5.00000
3205,202309,5.90000
3207,202309,3.00000
3207,202309,5.00000
3208,202309,3.00000
3210,202309,5.00000
3211,202309,10.00000
3213,202309,3.00000
3213,202309,4.00000
3213,202309,5.00000
3215,202309,3.00000
3215,202309,5.00000
3216,202309,5.00000
3217,202309,2.00000
3217,202309,3.00000
3217,202309,4.00000
3218,202309,3.00000
3218,202309,5.00000
19992,202309,3.00000
3219,202309,5.00000
3220,202309,10.00000
3222,202309,2.00000
3222,202309,3.00000
3223,202309,5.00000
3224,202309,2.00000
3225,202309,9.20000
3225,202309,10.00000
3226,202309,5.00000
3226,202309,10.00000
3227,202309,2.60000
3227,202309,5.00000
3228,202309,10.00000
19995,202309,3.00000
19995,202309,5.00000
19995,202309,6.00000
3230,202309,3.00000
3230,202309,5.00000
3231,202309,2.00000
3231,202309,3.00000
3232,202309,5.00000
3233,202309,3.00000
3233,202309,5.00000
3233,202309,7.00000
3233,202309,10.00000
3234,202309,2.00000
3234,202309,3.00000
3234,202309,5.00000
3235,202309,10.00000
3236,202309,3.00000
3236,202309,5.00000
3236,202309,10.00000
3238,202309,2.00000
3238,202309,3.00000
3238,202309,4.00000
3240,202309,10.00000
3241,202309,5.00000
3243,202309,10.00000
3244,202309,5.00000
3244,202309,10.00000
3245,202309,12.00000
3246,202309,2.00000
3247,202309,3.00000
3247,202309,4.00000
20002,202309,5.00000
3248,202309,3.00000
3248,202309,5.00000
20003,202309,2.00000
20003,202309,3.00000
3250,202309,5.00000
3250,202309,10.00000
20006,202309,3.00000
3251,202309,15.00000
3252,202309,3.00000
3252,202309,5.00000
3252,202309,10.00000
20007,202309,5.00000
3253,202309,5.00000
3254,202309,3.00000
3254,202309,5.00000
20010,202309,2.00000
20010,202309,3.00000
20010,202309,4.00000
20011,202309,3.60000
3257,202309,3.00000
3257,202309,5.00000
3258,202309,10.00000
3259,202309,2.00000
3260,202309,2.00000
3261,202309,5.00000
3261,202309,10.00000
3264,202309,5.00000
3266,202309,10.00000
3267,202309,5.00000
3267,202309,10.00000
3268,202309,2.00000
3268,202309,4.00000
3269,202309,5.00000
3271,202309,2.00000
3271,202309,5.00000
3272,202309,2.00000
3272,202309,3.00000
3272,202309,4.00000
3272,202309,10.00000
3272,202309,12.00000
3274,202309,5.00000
3274,202309,10.00000
3275,202309,2.00000
3275,202309,3.00000
3275,202309,5.00000
3277,202309,5.00000
3277,202309,10.00000
3278,202309,2.00000
3278,202309,5.00000
3279,202309,2.00000
3280,202309,2.00000
3281,202309,2.00000
3281,202309,5.00000
20019,202309,2.00000
3283,202309,5.00000
3283,202309,10.00000
20022,202309,3.00000
3284,202309,2.00000
3286,202309,5.00000
3288,202309,2.00000
3288,202309,3.00000
3290,202309,10.00000
3291,202309,20.00000
3292,202309,10.00000
3292,202309,20.00000
3293,202309,10.00000
3294,202309,5.00000
3294,202309,10.00000
3295,202309,3.00000
3295,202309,4.00000
3295,202309,10.00000
20029,202309,2.00000
3296,202309,5.00000
3296,202309,10.00000
3297,202309,17.00000
3298,202309,2.00000
3299,202309,3.00000
3299,202309,5.00000
3299,202309,10.00000
3300,202309,3.00000
3300,202309,4.00000
3300,202309,5.00000
3301,202309,20.00000
3303,202309,5.00000
3303,202309,10.00000
3304,202309,15.00000
3305,202309,5.00000
3306,202309,10.00000
3307,202309,5.00000
3308,202309,5.00000
3310,202309,5.00000
3310,202309,10.00000
20036,202309,3.00000
20036,202309,5.00000
3313,202309,5.00000
3314,202309,5.00000
20038,202309,2.00000
20038,202309,5.00000
3316,202309,10.00000
3317,202309,2.00000
3317,202309,3.00000
3317,202309,5.00000
3317,202309,10.00000
3317,202309,30.00000
20039,202309,4.00000
3318,202309,3.00000
3318,202309,7.00000
3319,202309,4.00000
3321,202309,5.00000
3322,202309,2.00000
3322,202309,5.00000
3323,202309,5.00000
3324,202309,20.00000
3325,202309,3.00000
3325,202309,5.00000
3326,202309,10.00000
3328,202309,10.00000
3330,202309,5.00000
3331,202309,10.00000
3332,202309,2.00000
3332,202309,3.00000
3333,202309,2.00000
3333,202309,3.00000
3333,202309,5.00000
20051,202309,3.00000
3334,202309,2.00000
3334,202309,3.00000
3334,202309,5.00000
3335,202309,5.00000
3337,202309,3.00000
3337,202309,5.00000
3338,202309,10.00000
20054,202309,5.00000
3339,202309,2.00000
3339,202309,3.00000
3339,202309,10.00000
3341,202309,2.00000
3341,202309,2.70000
3342,202309,5.00000
3343,202309,10.00000
20061,202309,2.00000
3344,202309,5.00000
3344,202309,25.00000
3345,202309,2.00000
3346,202309,2.00000
3346,202309,11.00000
3346,202309,12.00000
20065,202309,2.00000
20065,202309,3.00000
20065,202309,4.00000
20065,202309,5.00000
3347,202309,10.00000
3348,202309,2.00000
3348,202309,5.00000
20070,202309,2.00000
3352,202309,20.00000
3353,202309,5.00000
3353,202309,13.00000
3354,202309,10.00000
3356,202309,2.00000
3356,202309,3.00000
3357,202309,2.00000
20072,202309,3.00000
3359,202309,2.00000
3359,202309,5.00000
3360,202309,5.00000
3361,202309,5.00000
3361,202309,10.00000
3362,202309,2.00000
3362,202309,3.00000
3362,202309,5.00000
3363,202309,5.00000
3367,202309,5.00000
3367,202309,10.00000
3368,202309,2.00000
3368,202309,3.00000
3370,202309,2.00000
3370,202309,4.00000
3371,202309,2.00000
3371,202309,3.00000
3372,202309,25.00000
3373,202309,20.00000
20082,202309,2.00000
20083,202309,2.00000
20083,202309,3.00000
20083,202309,4.00000
3375,202309,2.00000
3375,202309,3.00000
3376,202309,3.00000
3376,202309,5.00000
3378,202309,5.00000
3379,202309,15.00000
3379,202309,20.00000
20084,202309,5.00000
3381,202309,5.00000
3383,202309,5.00000
3384,202309,2.00000
20087,202309,2.00000
20087,202309,3.00000
3386,202309,5.00000
3387,202309,10.00000
3387,202309,20.00000
20090,202309,4.00000
20090,202309,6.00000
3389,202309,5.00000
3389,202309,6.00000
3389,202309,8.00000
3389,202309,8.80000
3389,202309,10.00000
3390,202309,2.00000
3390,202309,2.08000
3390,202309,3.00000
3391,202309,10.00000
3393,202309,3.00000
3393,202309,4.00000
3393,202309,5.00000
3393,202309,5.10000
3393,202309,10.00000
3394,202309,5.00000
3395,202309,7.50000
3395,202309,10.00000
20092,202309,2.00000
3396,202309,3.00000
3396,202309,4.00000
3396,202309,5.00000
3397,202309,2.00000
3397,202309,3.00000
3398,202309,2.00000
3399,202309,3.00000
20096,202309,2.00000
3400,202309,3.00000
3401,202309,10.00000
20097,202309,3.00000
3402,202309,5.00000
20098,202309,2.00000
20099,202309,2.00000
3404,202309,3.00000
3405,202309,5.00000
3405,202309,5.08000
3406,202309,3.70000
3406,202309,5.00000
3408,202309,2.00000
3408,202309,3.00000
3408,202309,5.00000
3409,202309,10.00000
3410,202309,4.00000
3410,202309,6.00000
3410,202309,10.00000
3411,202309,5.00000
20101,202309,2.00000
3412,202309,10.00000
3412,202309,30.00000
3413,202309,5.00000
3414,202309,5.00000
20104,202309,3.00000
20104,202309,5.00000
20105,202309,4.00000
3415,202309,10.00000
3416,202309,5.00000
3416,202309,10.00000
3417,202309,2.00000
3417,202309,5.00000
3418,202309,10.00000
3419,202309,5.00000
3419,202309,6.00000
20108,202309,3.00000
3420,202309,5.00000
3421,202309,5.00000
3422,202309,2.00000
3422,202309,3.00000
3422,202309,5.00000
3423,202309,2.00000
3423,202309,5.00000
3424,202309,10.00000
3425,202309,10.00000
3426,202309,2.00000
3426,202309,3.00000
3426,202309,4.00000
3426,202309,5.00000
3427,202309,5.00000
3428,202309,3.00000
3428,202309,4.00000
20112,202309,2.00000
20112,202309,3.00000
3429,202309,10.00000
3431,202309,2.00000
3431,202309,3.00000
3432,202309,3.00000
3432,202309,3.50000
3432,202309,4.00000
3435,202309,3.00000
3437,202309,5.00000
3437,202309,10.00000
20117,202309,3.00000
3439,202309,3.00000
3439,202309,3.80000
3439,202309,5.00000
20118,202309,2.00000
3442,202309,2.00000
3442,202309,3.00000
3442,202309,4.00000
3443,202309,2.00000
3443,202309,5.00000
3444,202309,4.00000
3444,202309,5.00000
3445,202309,5.00000
3445,202309,10.00000
3446,202309,2.00000
3446,202309,10.00000
3447,202309,5.00000
20122,202309,5.00000
3449,202309,2.00000
3449,202309,5.00000
3450,202309,10.00000
3451,202309,5.00000
3451,202309,20.00000
3452,202309,5.00000
3452,202309,6.10000
3452,202309,10.00000
3452,202309,12.00000
3452,202309,13.00000
3452,202309,15.00000
3452,202309,20.00000
3453,202309,10.00000
20126,202309,5.00000
3454,202309,10.00000
3455,202309,10.00000
3456,202309,10.00000
3457,202309,10.00000
3458,202309,3.00000
3460,202309,3.00000
3460,202309,5.00000
3462,202309,4.00000
3462,202309,5.00000
3463,202309,5.00000
3464,202309,10.00000
20136,202309,6.00000
3469,202309,10.00000
20138,202309,5.00000
20141,202309,5.00000
3471,202309,10.00000
3472,202309,10.00000
20142,202309,2.00000
20142,202309,5.00000
3473,202309,5.00000
3474,202309,12.00000
3475,202309,5.00000
3478,202309,3.00000
20144,202309,3.00000
3481,202309,10.00000
3482,202309,5.00000
3482,202309,10.00000
3483,202309,5.00000
3484,202309,5.00000
3485,202309,2.00000
3485,202309,3.00000
3485,202309,5.00000
3485,202309,6.00000
3485,202309,10.00000
3485,202309,15.00000
3485,202309,20.00000
20147,202309,3.00000
20147,202309,5.00000
3486,202309,10.00000
3487,202309,12.00000
3488,202309,3.00000
3488,202309,5.00000
3489,202309,2.00000
3489,202309,3.00000
3490,202309,3.00000
3490,202309,10.00000
3491,202309,3.00000
3492,202309,12.00000
3494,202309,3.00000
3494,202309,5.00000
3495,202309,2.00000
3495,202309,3.00000
3495,202309,5.00000
20149,202309,5.00000
3497,202309,10.00000
3498,202309,2.00000
3498,202309,3.00000
3498,202309,5.00000
3499,202309,3.00000
3500,202309,5.00000
3502,202309,4.00000
3502,202309,5.00000
3503,202309,2.00000
3504,202309,2.00000
3506,202309,10.00000
3507,202309,4.00000
3507,202309,10.00000
3508,202309,2.00000
3509,202309,5.00000
3510,202309,2.00000
3510,202309,12.00000
3511,202309,5.00000
3511,202309,10.00000
3512,202309,10.00000
3513,202309,10.00000
3513,202309,20.00000
3514,202309,5.00000
3515,202309,10.00000
3516,202309,2.00000
3516,202309,5.00000
3518,202309,3.00000
3519,202309,3.00000
3519,202309,4.00000
3519,202309,5.00000
3520,202309,3.00000
3520,202309,5.00000
3520,202309,10.00000
3520,202309,13.00000
3521,202309,10.00000
3522,202309,5.00000
3523,202309,10.00000
3524,202309,3.00000
3524,202309,4.00000
3525,202309,2.00000
3525,202309,4.00000
3525,202309,5.00000
20162,202309,5.00000
20163,202309,2.00000
3526,202309,10.00000
3528,202309,2.00000
3528,202309,5.00000
3531,202309,15.00000
3533,202309,13.00000
20165,202309,2.00000
3534,202309,10.00000
3535,202309,2.00000
3535,202309,5.00000
3536,202309,10.00000
20174,202309,2.00000
20174,202309,3.00000
20174,202309,4.00000
3540,202309,3.00000
3541,202309,5.00000
3542,202309,10.00000
3544,202309,5.00000
3545,202309,3.00000
3545,202309,10.00000
3545,202309,20.00000
3545,202309,30.00000
3545,202309,40.00000
3545,202309,50.00000
3546,202309,2.00000
3546,202309,3.00000
20178,202309,3.00000
20179,202309,4.00000
3547,202309,7.00000
3550,202309,2.00000
3550,202309,3.00000
3550,202309,5.00000
3554,202309,10.00000
3555,202309,3.00000
3555,202309,15.00000
3556,202309,2.00000
3556,202309,2.20000
3556,202309,2.85000
3556,202309,3.00000
3556,202309,3.20000
3556,202309,3.30000
3556,202309,3.90000
3556,202309,4.00000
3556,202309,5.00000
3557,202309,3.00000
3557,202309,5.00000
3557,202309,10.00000
3558,202309,2.00000
3558,202309,3.00000
3558,202309,5.00000
3559,202309,10.00000
20187,202309,2.00000
20187,202309,3.00000
3560,202309,5.00000
3561,202309,5.00000
3562,202309,3.00000
3563,202309,2.00000
3563,202309,5.00000
3564,202309,2.00000
3564,202309,3.00000
3564,202309,5.00000
3565,202309,2.00000
3567,202309,10.00000
3568,202309,2.00000
3568,202309,3.00000
3568,202309,4.00000
3568,202309,5.00000
3568,202309,8.00000
3568,202309,20.00000
3569,202309,2.00000
3569,202309,3.00000
3569,202309,3.60000
3569,202309,4.00000
3569,202309,5.00000
3570,202309,2.00000
3570,202309,3.00000
3570,202309,5.00000
3572,202309,10.00000
3573,202309,15.00000
3574,202309,10.00000
3575,202309,2.00000
3575,202309,3.00000
3575,202309,5.00000
3576,202309,20.00000
3577,202309,5.80000
3577,202309,10.00000
3578,202309,10.00000
3579,202309,2.00000
3579,202309,4.00000
3580,202309,5.00000
3581,202309,20.00000
20193,202309,5.00000
20194,202309,3.00000
3582,202309,5.00000
20196,202309,5.00000
3584,202309,3.00000
3585,202309,2.00000
3585,202309,3.00000
3585,202309,5.00000
3585,202309,10.00000
3587,202309,5.00000
3587,202309,7.00000
20199,202309,2.00000
3589,202309,5.00000
3589,202309,10.00000
3590,202309,15.00000
3591,202309,10.00000
3593,202309,5.00000
3595,202309,2.00000
3595,202309,5.00000
3595,202309,8.00000
3596,202309,20.00000
3597,202309,2.00000
3597,202309,3.00000
3598,202309,5.00000
3598,202309,10.00000
20206,202309,2.00000
20206,202309,3.00000
20206,202309,5.00000
3599,202309,20.00000
3600,202309,2.00000
3600,202309,10.00000
3601,202309,2.00000
3601,202309,4.00000
3601,202309,5.00000
3602,202309,4.00000
3602,202309,5.00000
20211,202309,2.00000
3605,202309,5.00000
3605,202309,5.80000
3606,202309,4.00000
3606,202309,5.00000
3607,202309,3.00000
3607,202309,4.00000
3607,202309,10.00000
20212,202309,2.00000
3608,202309,3.00000
3608,202309,3.50000
3608,202309,3.60000
3608,202309,4.00000
3608,202309,4.50000
3608,202309,5.00000
3609,202309,10.00000
3610,202309,11.00000
3611,202309,5.00000
3611,202309,10.00000
3612,202309,2.00000
3612,202309,3.00000
3612,202309,5.00000
3613,202309,10.00000
3614,202309,2.00000
3615,202309,5.00000
3617,202309,10.00000
20213,202309,2.00000
20216,202309,2.00000
20217,202309,5.00000
3619,202309,10.00000
20218,202309,4.00000
20218,202309,5.00000
20219,202309,2.00000
20219,202309,3.00000
20219,202309,5.00000
3621,202309,5.00000
3621,202309,10.00000
3623,202309,2.00000
3623,202309,3.00000
3623,202309,4.00000
3623,202309,5.00000
3624,202309,10.00000
20221,202309,2.00000
3627,202309,10.00000
20223,202309,2.00000
3629,202309,10.00000
3630,202309,5.00000
3632,202309,5.00000
3633,202309,5.00000
3634,202309,3.00000
3634,202309,5.00000
20224,202309,5.00000
3635,202309,10.00000
3636,202309,5.00000
3637,202309,5.00000
3637,202309,10.00000
3638,202309,2.00000
3638,202309,5.00000
3640,202309,2.00000
3640,202309,5.00000
3641,202309,2.00000
3641,202309,3.00000
20229,202309,2.00000
3642,202309,2.00000
3642,202309,5.00000
3643,202309,5.00000
3643,202309,10.00000
3643,202309,10.50000
3644,202309,5.00000
3645,202309,2.00000
3645,202309,3.00000
3645,202309,4.50000
